,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone
12520,Thu Mar 12 15:06:02 +0000 2020,,21,1238119065316712448,,,en,,False,11,"I find this thought incomprehensible. 15-20% of CV Plague sufferers ""need"" hospitalisation. There isn't some tiny ""vulnerable group"" with everyone else being OK. The key problem is that most of that 15-20% will not get hospital treatment if CV Plague spreads too rapidly. https://t.co/s81y7XwNuY",andrew_lilico,20435,,Andrew Lilico,andrew_lilico,
12529,Mon Apr 27 22:14:55 +0000 2020,,2,1254896835535069185,,,en,,False,0,Nudge nudge wink wink know what I mean know what I mean https://t.co/fb1AmV2QAz,FadAstra,1591,"Sydney, Australia",Jeffrey Simpson,FadAstra,
12530,Fri Apr 17 07:25:16 +0000 2020,COVID19 kindnessispolitical nudge davidhalpern,0,1251049069063155712,,,en,,False,0,"@Keir_Starmer Why do you not call for STOPPING THE SPREAD OF INFECTION?  Is real science too much for you to take on? You prefer behavioural insights team?
https://t.co/v3Me7qeUWg
#COVID19
#kindnessispolitical
#nudge
#davidhalpern",coreluminous,147,UK,corneilius,coreluminous,
12534,Sun Apr 26 18:02:47 +0000 2020,LockdownSA Covid_19 COVID19 COVID19SA,22,1254470998981779469,,,en,,,10,"The HSRC #LockdownSA survey show levels of #Covid_19 knowledge in excess of 90%. But, 50% of South Africans perceive themselves to be at low risk of #COVID19. If behaviour change to prevent spread of #COVID19SA is not intensified, we may become victims of our own early success.",MoshabelaMosa,537,"Durban, South Africa",Prof. Mosa Moshabela,MoshabelaMosa,
12537,Wed Apr 15 21:02:44 +0000 2020,,3,1250530016305217536,,,en,,False,0,Let’s hope this is true and that it leads to actual participation in exercise and long term behaviour change! https://t.co/NqakHjMeh8,CUH_REACT,101,"Cambridge, England",CUH_REACT,CUH_REACT,
12538,Sun Mar 15 13:14:24 +0000 2020,,6,1239178134492073985,,,en,,False,1,Almost like @GrahamMedley is a fan of behavioural economics 👀👌 https://t.co/7uta1gHgCW,matthew_quaife,785,London,Matthew Quaife,matthew_quaife,
12539,Sat Mar 28 09:09:30 +0000 2020,coronavirus,31,1243827543213371392,,,en,,False,12,"Here's latest social engineering nudging campaign (expect new ones daily on Twitter). Amazing how they've successfully made people afraid of human contact! Govt says: ""Do as we say and you'll be allowed human contact again, at some stage..."" Until we BEG for it... #coronavirus https://t.co/Z5u5Bf9mVY",21WIRE,45460,USA,Patrick Henningsen,21WIRE,
12542,Mon Apr 13 12:42:18 +0000 2020,coronavirus,2,1249679302402232327,,,en,,False,1,"Christy McDonald, Debra Tavarone, Jane Grauer and Julie Thaler, who survived COVID-19 in NY, are donating their blood so that their #coronavirus-fighting antibodies can be transfused into patients. https://t.co/bBYGwBFF70",MyRedSelf,1248,,G. Hilal Stellmach,MyRedSelf,
12546,Tue Mar 17 19:04:33 +0000 2020,,1,1239991029106909186,,,en,,False,0,"@gavery10 Hi Dr A, may I get some help spreading this post faster than covid 19. Given short time to change curve, thought I'd create a social media badge to remind more caution, especially with the youngsters. A social nudging if I may. Thanks in advance.

https://t.co/WsqlZidJls",realHayman,3663,Toronto,"Hayman Buwaneswaran Buwan, MD",realHayman,
12551,Thu Mar 19 10:05:28 +0000 2020,COVID19 America,1,1240580137747439616,,,en,"Dun Laoghaire-Rathdown, Ireland",False,0,"As my friend Manj says the #COVID19 crisis is really showing us the good, bad, and ugly of our society. An unfortunate but true representation of what’s wrong with #America. Absolute disgrace how the government and organisations are encouraging this kinda irrational behaviour. https://t.co/mALukUgGvU",TaniaDiscovered,393,"Dublin City, Ireland",Tania Dsouza 🏡,TaniaDiscovered,
12555,Thu Apr 16 14:15:56 +0000 2020,COVID19,1,1250790029426819072,,,en,,False,1,"We opened a hotline at our FQHC on Chicago west side 3/18. Since then it has handled &gt;1000 calls.

Most time now is spent strategizing how to self-isolate, how household can quarantine, how to convince employers we cant provide a neg #COVID19 test result b4 return to work 

1/ https://t.co/9TnhAvwMQ7 https://t.co/37rnUMDoV3",ThomasOKim,771,"Chicago, IL",Thomas Kim MD MPH,ThomasOKim,
12556,Wed Apr 22 14:26:12 +0000 2020,,1,1252966940672495616,,,en,,False,1,"Twitter academics! We are looking for forecast submissions to be part of a tournament-style forecast study to predict human behaviours during/after COVID-19, with potential for authorship! Details at https://t.co/iEjj4OJMtw. 

Please RT widely! https://t.co/BTrI3D8XBX",AMRotella,460,"Waterloo, Ontario",Amanda Rotella,AMRotella,
12557,Fri Apr 10 10:45:59 +0000 2020,decade SDGs COVID19 NTVNews,0,1248562869123325952,,,en,,False,0,This new #decade and the reaching for the #SDGs needs us to re-think. And develop better ways of doing things. #COVID19 is teaching us a lesson #NTVNews @citizentvkenya https://t.co/HA5STxsaKn,njeriswords,323,Nairobi,Njeri,njeriswords,
12559,Sun Mar 15 10:00:29 +0000 2020,Covid19 behavioraleconomics nudge,2,1239129331227639811,,,en,,False,2,Fascinating - what lies behind the UK's very different approach to #Covid19: https://t.co/6bs67oWlyq #behavioraleconomics #nudge,realdelia,2713,"London, England",delia.lloyd@gmail.com,realdelia,
12561,Tue Mar 10 06:56:30 +0000 2020,bushfires Australian coronavirus,0,1237271092089110529,,,en,,,0,"The recent #bushfires saw the average #Australian opening their hearts and hearths for survivors. The ongoing #coronavirus is seeing too many Australians going wild with public display of irrational behavior, hurting each other, stockpiling basic supplies- just plain wild. Why?!",BNavanita,313,,Navanita,BNavanita,
12565,Wed Apr 22 09:38:01 +0000 2020,Covid19,2,1252894416496361474,,,en,,False,5,"Simple behaviours need to be ingrained in the general population to stop the spread of #Covid19 explains Professor Susan Michie from @UCLPALS @UCLBehaveChange @UCLBrainScience on @BBCRadio4's ""World at One"" (from 17 mins 19 secs). https://t.co/C80EFgWDAW",UCLPALS,7204,"London, UK",UCL Psych & Lang Sci,UCLPALS,
12566,Sun Mar 15 10:57:04 +0000 2020,coronavirus,2,1239143573603454977,,,en,,,1,"@tedcruz Dear everyone freaking out and buying everything. Your irrational behavior makes it seem as though #coronavirus killed all the chickens, killed all the cows; killed all the toilet paper makers and killed all the bottled water makers. It’s like everyone took crazy pills.",ConnerChris8,202,,DC Punker,ConnerChris8,
12573,Mon Mar 09 13:35:06 +0000 2020,,1,1237009017223987202,,,en,,False,0,Biochemistry and Behaviour Change on Monday morning! https://t.co/skWbaXFVDk,raisamirza,558,"Newfoundland, Montreal, Addis",Raïsa Mirza,raisamirza,
12576,Thu Apr 16 14:16:03 +0000 2020,COVID19 isolation,1,1250790058803826690,,,en,,False,1,"The #COVID19 crisis and #isolation may lead to behaviour change.

@CBFdn are producing excellent resources for families and those supporting individuals with learning disabilities. 

https://t.co/TMHhoc3xq8 https://t.co/62w4PLAGmH",AnnCraftTrust,1966,England,anncrafttrust,AnnCraftTrust,
12577,Mon Mar 30 22:03:46 +0000 2020,COVID19 DefeatDD,0,1244747170378547201,,,en,,False,0,"🎉😍Soap and education will go a long way to defeat #COVID19 and #DefeatDD, too! https://t.co/Fhhgp30p4Q",DefeatDD,6335,,DefeatDD,DefeatDD,
12578,Thu Apr 02 11:16:09 +0000 2020,COP26 Glasgow COVID19 climatechange,0,1245671355321909248,,,en,"Carlisle, PA",False,0,"#COP26 in #Glasgow has been postponed.

Now is the time for behavior change. We can't wait on structural change from above.  It just won't happen in a pandemic

We must learn from the crisis that is #COVID19 and effectively combat #climatechange. https://t.co/Of7cLp5eem",seppy_kun,323,"Carlisle, PA, USA",The Climate Crisis is Happening Now,seppy_kun,
12582,Thu Mar 12 20:08:52 +0000 2020,,1,1238195275015098370,,,en,,False,0,This is absolute nonsense https://t.co/5XZdqN8vY5,JethrosMate1999,2587,,J,JethrosMate1999,
12588,Fri Mar 13 19:15:12 +0000 2020,coronavirus,1,1238544157792260098,,,en,,False,0,"Britain using ""nudge theory"" to contain #coronavirus.

UK refuses to consider almost every common sense containment measures introduced by other countries. Takes a gamble with millions of lives.

https://t.co/HxMyOTbu6N",CoronaHeadsUp,47,,Corona Heads Up,CoronaHeadsUp,
12589,Thu Apr 30 06:37:00 +0000 2020,COVID19,0,1255747967950045184,,,en,,False,1,"“We’re all in this together” - we've seen this ""nudge"" effectively used in comms around #COVID19. This article explores how digital tech could assist in personalising further nudges to address things like hand washing, self-isolation &amp; collective action https://t.co/3XThuJsyQz",marketing_jayme,720,Sydney Australia,Jamie Fitzcarlos,marketing_jayme,
12597,Wed Apr 29 20:10:00 +0000 2020,COVID19 MaskingForAFriend,4,1255590175394222080,,,en,,False,3,"Our team has been working hard on several new initiatives related to #COVID19, incl co-founding @PandemicAction + helping to launch a global behavior change campaign #MaskingForAFriend.

See what else we've been up to in this space:
https://t.co/O6o3wNbjB2",panoramateam,368,"Seattle, WA",PanoramaTeam,panoramateam,
12599,Thu Apr 30 19:20:42 +0000 2020,,0,1255940156198182912,,,en,"Centurion, South Africa",False,0,this lady has her mind 100% made up and just needs a nudge 💀 https://t.co/FvAQHRIMZ3,SkelmGemer,955,Jozi City Lights,FKA Masenya,SkelmGemer,
12611,Thu Mar 12 23:21:14 +0000 2020,,0,1238243685059493890,,,en,,False,0,"behavioural psychology aswell clive.  Not entirely evidence free. And don't protect the economy = bigger chance civil unrest, long term unemplyment, driving suicide, poor health etc. Blood on the streets or hypoxia in the home. Both bad ways to go. https://t.co/uUGJBBViEE",pickersgill1,770,Cardiff,Trevor Pickersgill,pickersgill1,
12615,Sat Apr 11 21:39:46 +0000 2020,,0,1249089785475538946,,,en,,False,0,"Social and behavioral science and COVID-19 
https://t.co/TiHRA5M4ls https://t.co/T0FnZi3QZH",VidaVakil,505,,Vida Vakilotojar,VidaVakil,
12618,Wed Apr 08 15:27:37 +0000 2020,,0,1247908968590012417,,,en,,False,1,"Even after this some chomus of our country will lick the boots of chinese
 Hello @globaltimesnews can you pls focus on your own democracy for a change? Or can you focus on human rights violations of more than 2 million muslims who kept in detention centres? @MOFA_Taiwan was right https://t.co/62wZoEz0We",ShrawaniGupta,1054,New Delhi,Shrawanii 🇮🇳,ShrawaniGupta,
12628,Thu Apr 23 11:00:18 +0000 2020,,0,1253277513553457153,,,en,,False,0,"When you start with a nudge, it ends with a wink... https://t.co/kJJg4ZtFNQ",iainaitch,3727,London & Margate,Iain Aitch,iainaitch,
12629,Wed Apr 29 20:08:25 +0000 2020,edc copper covid_19 coronavirus,0,1255589776620740608,,,en,,False,0,"For when you have to touch things, there’s the Nudge: https://t.co/Dgc4chaHq7 #edc #copper #covid_19 #coronavirus https://t.co/o4NEsfTLn0",KnapsackNews,21,Brooklyn,Knapsack News,KnapsackNews,
12632,Fri Apr 17 08:54:27 +0000 2020,COVID19 publichealth privacy AI,16,1251071514977488896,,,en,,False,10,"Nudges may be deployed in response to #COVID19 ""to encourage individuals to express behaviors that have community benefits"" (e.g. #publichealth practices). Yet, legitimate nudging relies on explicit disclosure and consent. https://t.co/Z8SmIUWlF7 h/t @johnchavens #privacy #AI",DorotheaBaur,4320,"Zürich, Schweiz",Dorothea Baur #offline (the spinal countdown...),DorotheaBaur,
12636,Thu Mar 12 17:02:09 +0000 2020,,0,1238148285770145792,,,en,,False,0,I hope you do remember what the members of this government think of EXPERTS https://t.co/mRrbFORIlm,Cognisant2000,581,Malaga,Ali Zartash-Lloyd,Cognisant2000,
12637,Mon Mar 30 13:43:54 +0000 2020,,0,1244621376759070722,,,en,,False,0,How I wish this man was the PM of my country. This country feels orphaned and abused to the core at the moment. https://t.co/LotorjQbwf,FascismIndia,65,,India Against Fascism,FascismIndia,
12639,Wed Apr 01 17:10:12 +0000 2020,Covid19,0,1245398068771672066,,,en,,False,0,The #Covid19 situation has added much uncertainty and L&amp;D teams need to adapt and change with agility. Here's a blog on how nudge-based knowledge reinforcement are helpful in times of uncertainty. Read on: https://t.co/q1obhpb8m7 https://t.co/yBACqoM4WQ,HarbingerSys,2610,Redmond | Dublin | Pune,Harbinger Systems,HarbingerSys,
12641,Fri Mar 27 18:34:15 +0000 2020,,0,1243607279095754752,,,en,,False,0,"But also @SANDFCorpEvents , whats this? 😒 https://t.co/rTtaDmU6BB",CheMangera,1877,South Africa  ,Irfaan Mangera,CheMangera,
12646,Wed Apr 29 11:30:18 +0000 2020,webinar Covid19,0,1255459391270260736,,,en,,False,0,Sign up for our #webinar which will consider how the nature of the #Covid19 crisis &amp; government interventions have successfully acted on all 3 x root drivers for behaviour change and how that can be applied to business change challenges ✍️💻 https://t.co/W2uchFnnMB,belay_ltd,54,,Belay Ltd,belay_ltd,
12656,Sun Mar 15 19:47:29 +0000 2020,COVID19,5,1239277056837316608,,,en,,,1,"No, we‘re not panicking. Panic leads to irrational behavior...like hoarding toilet paper. We‘re not descending on the grocery store to hoard food. Why? Because my mom &amp; grandma taught us to always have extra in the pantry “just in case“. Common sense is my superpower. #COVID19",tj_michaels,2774,"Hawaii, USA",T.J. is Animal Crossing 🐰,tj_michaels,
12664,Wed Apr 15 10:49:49 +0000 2020,lockdown Covid19 selfcare,2,1250375771551674368,,,en,,False,0,"My reflections &amp; advice on #lockdown, #Covid19 and #selfcare: no more business as usual, this is an opportunity for vulnerability, connection &amp; behaviour change. Lockdown and Learning from Solitude https://t.co/M97RHBDTMj",AidSoulSearch,684,,Dr. Gemma Houldey,AidSoulSearch,
12666,Fri Mar 20 18:43:31 +0000 2020,coronavirus,1,1241072899844382726,,,en,,,1,"@Jessie42292067 @99freemind @MarkFriesen08 BINGO ...yeah.. not many give a cr@p EXCEPT many I would speak to in the past, to nudge them outa their coma (I guess they were paying attention after all 😏) won’t stop contacting me to ask me what I think &amp; how to proceed, cause you know... 🚽 🧻 shortages 🙄😜 #coronavirus",MaryMenopausal,506,,Menopausal Mary 🐻 🇨🇦🇮🇹,MaryMenopausal,
12667,Wed Apr 29 07:25:25 +0000 2020,,1,1255397762256056325,,,en,,False,1,"If you want to pinpoint the main origin of the UK's questionnable initial approach to covid-19, you could do worse than starting with the pseudo-sciency 'Nudge Unit'. https://t.co/x2EYSm3bam",NonStopDemocrat,708,,NonStopDemocracy 🇪🇺,NonStopDemocrat,
12669,Sat Mar 14 15:19:30 +0000 2020,COVID19,6,1238847228824993792,,,en,,False,1,"If anyone reading this tweet was either involved in the research being used by the UK government to justify its unique behavioural-science-led #COVID19 policy, or just knows someone who was: Now would be a really good time to let us know if any methodological corners were cut. https://t.co/S3bE8k94dG",sTeamTraen,4809,"Palma de Mallorca, Spain",Nick Brown,sTeamTraen,
12677,Tue Apr 14 12:46:57 +0000 2020,,5,1250042859522338816,,,en,,False,2,how did this work out @BBCMarkEaston ? https://t.co/mFKffgn7cD,jrc1921,1228,,jack,jrc1921,
12679,Thu Apr 23 12:46:27 +0000 2020,COVID19 economics society,4,1253304224504442885,,,en,,,0,"Extended lockdowns, social distancing, and the trepidation of catching a deadly, lurking pathogen will be a far more forceful 'nudge' than the entire corpus of behavioral economics.  #COVID19 #economics #society",ACphenomen,272,,Aditya Chaturvedi,ACphenomen,
12683,Wed Mar 18 05:51:38 +0000 2020,,1,1240153871252684802,,,en,,False,0,Simply nudging people to consider the accuracy of what they are sharing is effective at reducing the spread of misinformation https://t.co/90dYiXibNH,spock_yh,290,"Tel Aviv, Israel",Yair Halevi (Spock),spock_yh,
12686,Sun Apr 12 12:42:27 +0000 2020,AI MachineLearning DataScience technology tech,2,1249316954822893569,,,en,,False,0,"Agree @IanLJones98 “with #AI, #MachineLearning &amp; #DataScience being the most promising #technology of our time, it is important to see the nudge this shock has given us.” Yet fantastic how this #tech has moved centre stage to help solve this crisis. @TDataScience @BetaDigitalLtd https://t.co/nVEMoneMHn",BetaMoroney,943,Dublin & London,Tony Moroney,BetaMoroney,
