,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
2615,10197,Thu Apr 30 17:54:58 +0000 2020,covid19 behaviourchange football postcovid19,0,1255918582627696642,,,en,,,0,"When top flight football returns will they still spit and empty their nostrils all over the field.
#covid19 #behaviourchange #football #postcovid19",PearseMurphy5,58,,PearseMurphy,PearseMurphy5,,"when top flight football returns will they still spit and empty their nostrils all over the field.
#covid19 #behaviourchange #football #postcovid19","['behaviourchange', 'covid']",['behaviourchange']
2616,10199,Tue Apr 14 14:50:02 +0000 2020,Rwanda COVID19,37,1250073838240620547,,,en,,False,6,"Plan International Rwanda (@PlanRwanda) joins the efforts of Government of #Rwanda in fighting against #COVID19 
both in material and behaviour change communication by donating food items worth Twenty-Three Million, Seven Hundred Eighty Thousand (23,780,000 Rwf). https://t.co/WAHO7ia50d",Radiotv10rwanda,88038,"Kigali, Rwanda",RadioTv10 Rwanda,Radiotv10rwanda,,"plan international rwanda (@planrwanda) joins the efforts of government of #rwanda in fighting against #covid19 
both in material and behaviour change communication by donating food items worth twenty-three million, seven hundred eighty thousand (23,780,000 rwf). https://t.co/waho7ia50d","['behaviour change', 'covid']",['behaviour change']
2618,10212,Thu May 28 16:52:49 +0000 2020,COVID19 TheCI SusanMichie,0,1266049802728615936,,,en,,False,0,"Applying behaviour change principles to reduce #COVID19 virus transmission
https://t.co/pSeZqmuTEQ #TheCI #SusanMichie https://t.co/vkHC3WSbWd",warrencomminit,3309,Vancouver Island,The CI Network,warrencomminit,,"applying behaviour change principles to reduce #covid19 virus transmission
https://t.co/psezqmuteq #theci #susanmichie https://t.co/vkhc3wsbwd","['michie', 'behaviour change', 'covid']","['michie', 'behaviour change']"
2619,10215,Wed Apr 08 19:04:00 +0000 2020,COVID19 EconTwitter,0,1247963421401919490,,,en,,False,0,Is regulation jeopardizing policy response to the #COVID19 Crisis? Sendhil Mullainathan and Richard Thaler collect red-tape stories: https://t.co/WJK6Fe005m #EconTwitter https://t.co/W38Noz3Zbg,ProMarket_org,5813,Chicago,ProMarket,ProMarket_org,,is regulation jeopardizing policy response to the #covid19 crisis? sendhil mullainathan and richard thaler collect red-tape stories: https://t.co/wjk6fe005m #econtwitter https://t.co/w38noz3zbg,"['thaler', 'covid']",['thaler']
2623,10230,Tue May 26 12:26:53 +0000 2020,Cummings lockdown COVID19,0,1265258102112296962,,,en,,,0,"👆.@YouGov poll results on UK attitudes to #Cummings &amp; #lockdown point to credibility problem &amp; mixed UK Gov messages on #COVID19

Not promising for control

@globalhlthtwit @IndependentSage @SusanMichie @devisridhar @ReicherStephen @martinmckee @robertjwest @UCLBehaveChange",SDinPraxis,2153,"Nr Edinburgh, Scotland, UK",Dr Seán DOOLAN 💙🍃💚☘️ 💛🍂,SDinPraxis,,"👆.@yougov poll results on uk attitudes to #cummings &amp; #lockdown point to credibility problem &amp; mixed uk gov messages on #covid19

not promising for control

@globalhlthtwit @independentsage @susanmichie @devisridhar @reicherstephen @martinmckee @robertjwest @uclbehavechange","['michie', 'covid']",['michie']
2624,10235,Wed Jun 03 05:42:09 +0000 2020,,0,1268055348851757057,,,en,,False,0,@SusanMichie One way of fighting this is universal mask wearing. Help us to promote this!! https://t.co/st4xmAnVWm https://t.co/slKzGWeFnO,TurkeyMedia,417,London,TMedia,TurkeyMedia,,@susanmichie one way of fighting this is universal mask wearing. help us to promote this!! https://t.co/st4xmanvwm https://t.co/slkzgwefno,['michie'],['michie']
2627,10262,Wed Apr 22 12:46:25 +0000 2020,COVID19,13,1252941828745289729,,,en,,False,4,"✍️ @emilyjanehayes from @UCLBehaveChange and I discuss evidence from the behavioural science field &amp; how it can help us to understand human behaviour in pandemic scenarios, like the one we are currently experiencing #COVID19. We hope you enjoy reading !! https://t.co/2Or1XXDWeU",ellenraelambert,341,"London, England",Ellen Lambert,ellenraelambert,,"✍️ @emilyjanehayes from @uclbehavechange and i discuss evidence from the behavioural science field &amp; how it can help us to understand human behaviour in pandemic scenarios, like the one we are currently experiencing #covid19. we hope you enjoy reading !! https://t.co/2or1xxdweu","['behavioural science', 'pandemic', 'covid']",['behavioural science']
2628,10264,Mon Mar 23 20:00:05 +0000 2020,coronavirus Channel4news,3,1242179331507523586,,,en,,,2,"The government’s behavioural science approach has been a great success, hasn’t it? So far it’s resulted in...

Panic buying 

Flouting of social distancing advice

Spread of the virus

#coronavirus
#Channel4news",MartinShovel,13786,United Kingdom,Martin Shovel,MartinShovel,,"the government’s behavioural science approach has been a great success, hasn’t it? so far it’s resulted in...

panic buying 

flouting of social distancing advice

spread of the virus

#coronavirus
#channel4news","['behavioural science', 'corona']",['behavioural science']
2629,10268,Tue Apr 28 19:10:09 +0000 2020,psychology lockdown behaviourchange Covid19,31,1255212727334731777,,,en,,False,15,"Changing behaviour is key to preventing infection, but the challenge is how to get people on board. 

We've published guidance to give policymakers and communicators psychological insights to drive change #psychology #lockdown #behaviourchange #Covid19 https://t.co/FIuuPQJsCK https://t.co/kGC9KoW2jW",BPSOfficial,86225,"Leicester, UK",British Psychological Society,BPSOfficial,,"changing behaviour is key to preventing infection, but the challenge is how to get people on board. 

we've published guidance to give policymakers and communicators psychological insights to drive change #psychology #lockdown #behaviourchange #covid19 https://t.co/fiuupqjsck https://t.co/kgc9kow2jw","['behaviourchange', 'psychology', 'covid']","['behaviourchange', 'psychology']"
2632,10276,Thu Mar 12 20:54:35 +0000 2020,COVID19 Boris Cummings,1,1238206780494225408,,,en,,,0,@alexwickham @afneil @NicolaSturgeon is taking more popular stance on #COVID19 containment favoured by epidemiologists &amp; rest of the world as opposed to #Boris stance which is behavioural science favoured by #Cummings.,IlkleyJohn,184,"Sheffield, England",Ilkley John,IlkleyJohn,,@alexwickham @afneil @nicolasturgeon is taking more popular stance on #covid19 containment favoured by epidemiologists &amp; rest of the world as opposed to #boris stance which is behavioural science favoured by #cummings.,"['behavioural science', 'covid']",['behavioural science']
2633,10279,Thu May 14 16:40:03 +0000 2020,,6,1260973158955352073,,,en,,False,0,Nice one @DrAngelChater ! 👏 https://t.co/vCfOo4CvKa,joe_chilcot,3611,,Joe Chilcot,joe_chilcot,,nice one @drangelchater ! 👏 https://t.co/vcfoo4cvka,['chater'],['chater']
2635,10288,Tue Mar 10 14:43:48 +0000 2020,COVID19 ClimateCrisis,1,1237388693306032128,,,en,,,0,"@iancapstick @penn_csis There's also a larger conversation to be had about conferences post #COVID19 &amp; in the context of our #ClimateCrisis. One seems to initiate rather quick behaviour change, the other less so.",pmmcc,2536,"Ottawa, Canada",Patrick McCurdy,pmmcc,,"@iancapstick @penn_csis there's also a larger conversation to be had about conferences post #covid19 &amp; in the context of our #climatecrisis. one seems to initiate rather quick behaviour change, the other less so.","['behaviour change', 'covid']",['behaviour change']
2637,10294,Thu Mar 12 21:54:55 +0000 2020,,2,1238221962998173697,,,en,,False,0,What herd immunity?!?! You can’t have it without a vaccine. Even people have recovered from it can get it a second time. Why is this tripe not being challenged by real experts!?!?!? https://t.co/Zo4I4yz3vf,__garbo__,120,,researchdoom,__garbo__,,what herd immunity?!?! you can’t have it without a vaccine. even people have recovered from it can get it a second time. why is this tripe not being challenged by real experts!?!?!? https://t.co/zo4i4yz3vf,['herd immunity'],['herd immunity']
2638,10301,Sun May 24 18:22:02 +0000 2020,COVID19 pandemic,1,1264622701815234564,,,en,,False,1,"And another member of the behavioural science advisory group speaks out 👇

#COVID19 #pandemic https://t.co/j0ENdOSlJq",michaelghead,1187,UK,Michael Head,michaelghead,,"and another member of the behavioural science advisory group speaks out 👇

#covid19 #pandemic https://t.co/j0endosljq","['behavioural science', 'pandemic', 'covid']",['behavioural science']
2639,10303,Tue May 26 06:41:43 +0000 2020,coronavirus Covid19 Covid19UK OurNHSPeople StateOfCare,7,1265171239016058881,,,en,,False,7,"Damning criticism of Boris Johnson's defence of Cummings &amp; consequent undermining of #coronavirus safety messaging by 3 of government's own scientific advisers:

Stephen Reicher

Robert West

Susan Michie

https://t.co/nRzCOSw3UQ

#Covid19 #Covid19UK #OurNHSPeople #StateOfCare https://t.co/bIJl3bXTTh",alexander_minh,3031,East of England,Minh Alexander,alexander_minh,,"damning criticism of boris johnson's defence of cummings &amp; consequent undermining of #coronavirus safety messaging by 3 of government's own scientific advisers:

stephen reicher

robert west

susan michie

https://t.co/nrzcosw3uq

#covid19 #covid19uk #ournhspeople #stateofcare https://t.co/bijl3bxtth","['michie', 'corona', 'covid']",['michie']
2640,10304,Wed Apr 08 14:54:58 +0000 2020,COVID19 coronavirus,166,1247900750795010048,,,en,,False,89,"We posted a revised version of our paper on how social &amp; behavioural science might support #COVID19 #coronavirus pandemic.

It includes new sections on social inequality &amp; race, social networks, institutional trust + insights from prior pandemics.

https://t.co/3JXZvFrvfh https://t.co/IQaIS7nf3U",jayvanbavel,27843,"New York, NY",Jay Van Bavel,jayvanbavel,,"we posted a revised version of our paper on how social &amp; behavioural science might support #covid19 #coronavirus pandemic.

it includes new sections on social inequality &amp; race, social networks, institutional trust + insights from prior pandemics.

https://t.co/3jxzvfrvfh https://t.co/iqais7nf3u","['behavioural science', 'pandemic', 'corona', 'covid']",['behavioural science']
2641,10309,Tue Mar 10 04:42:12 +0000 2020,behavioural ausbiz investing coronavirus,1,1237237295457038338,,,en,,False,0,"The market’s crazy. Get excited
Morningstar #behavioural economist Sarah Newcomb reveals how she learned to stop worrying and love the ride. #ausbiz #investing #coronavirus https://t.co/tz6MwHOnEM https://t.co/0HfU6998t4",MstarAus,2849,"Sydney, Australia",Morningstar_com_au,MstarAus,,"the market’s crazy. get excited
morningstar #behavioural economist sarah newcomb reveals how she learned to stop worrying and love the ride. #ausbiz #investing #coronavirus https://t.co/tz6mwhonem https://t.co/0hfu6998t4","['behavioural economist', 'corona']",['behavioural economist']
2644,10321,Mon Apr 20 21:51:54 +0000 2020,behaviourchange,0,1252354331380072449,,,en,,False,0,Informed by #behaviourchange theory. Helpful guidance https://t.co/sMRi0pIo8W,sharonhornejen1,89,"Scotland, United Kingdom",Sharon Horne-Jenkins,sharonhornejen1,,informed by #behaviourchange theory. helpful guidance https://t.co/smri0pio8w,['behaviourchange'],['behaviourchange']
2645,10322,Wed Apr 15 21:02:44 +0000 2020,,3,1250530016305217536,,,en,,False,0,Let’s hope this is true and that it leads to actual participation in exercise and long term behaviour change! https://t.co/NqakHjMeh8,CUH_REACT,117,"Cambridge, England",CUH_REACT,CUH_REACT,,let’s hope this is true and that it leads to actual participation in exercise and long term behaviour change! https://t.co/nqakhjmeh8,['behaviour change'],['behaviour change']
2649,10332,Wed Mar 04 22:54:29 +0000 2020,covid19,3,1235337850868183041,,,en,,False,0,"Behaviour change: “Wash your hands with soap” seems well received among Asda-ers. Data suggests that selling soap in a doll-shaped bottle doesn’t infuse trust among panicking shoppers prepping for the Armageddon. Looks like doves don’t work either. More research needed.

#covid19 https://t.co/2vzZb4jlVS",A_Pregel,1931,"London, England",Andrea Pregel,A_Pregel,,"behaviour change: “wash your hands with soap” seems well received among asda-ers. data suggests that selling soap in a doll-shaped bottle doesn’t infuse trust among panicking shoppers prepping for the armageddon. looks like doves don’t work either. more research needed.

#covid19 https://t.co/2vzzb4jlvs","['behaviour change', 'covid']",['behaviour change']
2650,10335,Sun May 10 14:21:04 +0000 2020,StayAlert StayHomeSaveLives COVID19 itsbehindyou travesty notoherdimmunity BorisResign,1,1259488630667698176,,,en,,False,0,#StayAlert instead of #StayHomeSaveLives ... coz apparently in the UK #COVID19 is a pantomime villain #itsbehindyou #travesty #notoherdimmunity #BorisResign https://t.co/YeVMDJNsy1,antigonispanou,789,"London, England",Antigoni Spanou,antigonispanou,,#stayalert instead of #stayhomesavelives ... coz apparently in the uk #covid19 is a pantomime villain #itsbehindyou #travesty #notoherdimmunity #borisresign https://t.co/yevmdjnsy1,"['covid', 'herdimmunity']",['herdimmunity']
2654,10347,Wed Apr 29 09:28:22 +0000 2020,COVID19 publichealth,6,1255428705196916739,,,en,,False,8,Our Chair @jimmcmanusph has done a podcast with the @PPMA_HR on behavioural science and #COVID19 especially around issues for people managers #publichealth part of our ongoing work on Covid 19 and behavioural science https://t.co/g62CtT90uy,BSPHNetwork,2262,"England, United Kingdom",BSPHN,BSPHNetwork,,our chair @jimmcmanusph has done a podcast with the @ppma_hr on behavioural science and #covid19 especially around issues for people managers #publichealth part of our ongoing work on covid 19 and behavioural science https://t.co/g62ctt90uy,"['behavioural science', 'covid']",['behavioural science']
